book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Song,1,1,1,שיר,,ασμα,False
Song,1,1,2,השירים,,ασματων,False
Song,1,1,3,אשר,,ο εστιν,False
Song,1,1,4,לשלמה,,τω σαλωμων,False
Song,1,2,5,ישקני,,φιλησατω με,False
Song,1,2,6,מנשיקות,,απο φιληματων,False
Song,1,2,7,פיהו,,στοματος αυτου,False
Song,1,2,8,כי,,οτι,False
Song,1,2,9,טובים,,αγαθοι,False
Song,1,2,10,דדיך •^[Difference in vocalization (reading).],,μαστοι σου,False
Song,1,2,11,מיין,,υπερ οινον,False
Song,1,3,12,לריח •^[Difference in preposition or particle.],,και οσμη,False
Song,1,3,13,שמניך,,μυρων σου,False
Song,1,3,14,טובים,,"•^[Distributive rendering, occurring once in the translation but referring to more than one Hebrew word.] αγαθοι",False
Song,1,3,15,•^[Element 'added' in the Greek (plus in the LXX).] =;מכל <4.10>,,υπερ παντα,True
Song,1,3,16,•^[Element 'added' in the Greek (plus in the LXX).] =;בשמים <4.10>,,τα αρωματα,True
Song,1,3,17,שמן <q6>,,μυρον,False
Song,1,3,18,"תורק <q6 •^[Questionable notation, equivalent, etc.] >",,εκκενωθεν,False
Song,1,3,19,שמך,,ονομα σου,False
Song,1,3,20,על כן,,δια τουτο,False
Song,1,3,21,עלמות,,νεανιδες,False
Song,1,3,22,אהבוך,,ηγαπησαν σε,False
Song,1,4,23,משכני,,ειλκυσαν σε,False
Song,1,4,24,אחריך,,οπισω σου,False
Song,1,4,25,•^[Element 'added' in the Greek (plus in the LXX).] =;לריח <1.3>,,εις οσμην,True
Song,1,4,26,•^[Element 'added' in the Greek (plus in the LXX).] =;שמניך <1.3>,,μυρων σου,True
Song,1,4,27,נרוצה,,δραμουμεν,False
Song,1,4,28,הביאני,,εισηνεγκεν με,False
Song,1,4,29,המלך,,ο βασιλευς,False
Song,1,4,30,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις,False
Song,1,4,31,חדריו,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις το ταμιειον αυτου,False
Song,1,4,32,נגילה,,αγαλλιασωμεθα,False
Song,1,4,33,ונשמחה,,και ευφρανθωμεν,False
Song,1,4,34,בך,,εν σοι,False
Song,1,4,35,נזכירה,,αγαπησομεν,False
Song,1,4,36,דדיך •^[Difference in vocalization (reading).],,μαστους σου,False
Song,1,4,37,מיין,,υπερ οινον,False
Song,1,4,38,מישרים,,ευθυτης,False
Song,1,4,39,אהבוך,,ηγαπησεν σε,False
Song,1,5,40,שחורה,,μελαινα,False
Song,1,5,41,אני,,ειμι,False
Song,1,5,42,ונאוה,,και καλη,False
Song,1,5,43,בנות,,θυγατερες,False
Song,1,5,44,ירושלם,,ιερουσαλημ,False
Song,1,5,45,כאהלי,,ως σκηνωματα,False
Song,1,5,46,קדר,,κηδαρ,False
Song,1,5,47,כיריעות,,ως δερρεις,False
Song,1,5,48,שלמה,,σαλωμων,False
Song,1,6,49,אל,,μη,False
Song,1,6,50,תראוני,,βλεψητε με,False
Song,1,6,51,שאני,,οτι εγω ειμι,False
Song,1,6,52,שחרחרת,,μεμελανωμενη,False
Song,1,6,53,ששזפתני,,οτι παρεβλεψεν με,False
Song,1,6,54,השמש,,ο ηλιος,False
Song,1,6,55,בני,,υιοι,False
Song,1,6,56,אמי,,μητρος μου,False
Song,1,6,57,נחרו,,εμαχεσαντο,False
Song,1,6,58,בי,,εν εμοι,False
Song,1,6,59,שמני,,εθεντο με,False
Song,1,6,60,נטרה,,φυλακισσαν,False
Song,1,6,61,את הכרמים •^[Difference in preposition or particle.],,εν αμπελωσιν,False
Song,1,6,62,כרמי,,"αμπελωνα •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] εμον",False
Song,1,6,63,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] י שלי",,εμον,False
Song,1,6,64,לא,,ουκ,False
Song,1,6,65,נטרתי,,εφυλαξα,False
Song,1,7,66,הגידה,,απαγγειλον,False
Song,1,7,67,לי,,μοι,False
Song,1,7,68,שאהבה,,ον ηγαπησεν,False
Song,1,7,69,נפשי,,η ψυχη μου,False
Song,1,7,70,איכה,,που,False
Song,1,7,71,תרעה,,ποιμαινεις,False
Song,1,7,72,איכה,,που,False
Song,1,7,73,תרביץ,,κοιταζεις,False
Song,1,7,74,בצהרים,,εν μεσημβρια,False
Song,1,7,75,שלמה,,μηποτε,False
Song,1,7,76,אהיה,,γενωμαι,False
Song,1,7,77,כעטיה,,ως περιβαλλομενη,False
Song,1,7,78,על,,επ',False
Song,1,7,79,עדרי,,αγελαις,False
Song,1,7,80,חבריך,,εταιρων σου,False
Song,1,8,81,אם,,εαν,False
Song,1,8,82,לא,,μη,False
Song,1,8,83,תדעי,,γνως,False
Song,1,8,84,לך,,σεαυτην,False
Song,1,8,85,היפה,,η καλη,False
Song,1,8,86,בנשים,,εν γυναιξιν,False
Song,1,8,87,צאי,,εξελθε,False
Song,1,8,88,לך,,συ,False
Song,1,8,89,בעקבי,,εν πτερναις,False
Song,1,8,90,הצאן,,των ποιμνιων,False
Song,1,8,91,ורעי,,και ποιμαινε,False
Song,1,8,92,את גדיתיך,,τας εριφους σου,False
Song,1,8,93,על,,επι,False
Song,1,8,94,משכנות,,σκηνωμασιν,False
Song,1,8,95,הרעים,,των ποιμενων,False
Song,1,9,96,לססתי,,τη ιππω μου,False
Song,1,9,97,ברכבי,,εν αρμασιν,False
Song,1,9,98,פרעה,,φαραω,False
Song,1,9,99,דמיתיך,,ωμοιωσα σε,False
Song,1,9,100,רעיתי,,η πλησιον μου,False
Song,1,10,101,•^[Element 'added' in the Greek (plus in the LXX).],מה,τι,True
Song,1,10,102,נאוו,,ωραιωθησαν,False
Song,1,10,103,לחייך,,σιαγονες σου,False
Song,1,10,104,בתרים •^[Difference in preposition or particle.] •^[Etymological exegesis.] <2.12>,,ως τρυγονες,False
Song,1,10,105,צוארך,,τραχηλος σου,False
Song,1,10,106,בחרוזים •^[Difference in preposition or particle.],,ως ορμισκοι,False
Song,1,11,107,תורי =;תוארי <jj8.18>,,ομοιωματα,False
Song,1,11,108,זהב,,χρυσιου,False
Song,1,11,109,נעשה,,ποιησομεν,False
Song,1,11,110,לך,,σοι,False
Song,1,11,111,עם,,μετα,False
Song,1,11,112,נקדות,,στιγματων,False
Song,1,11,113,הכסף,,του αργυριου,False
Song,1,12,114,עד,,εως,False
Song,1,12,115,שהמלך,,ου ο βασιλευς,False
Song,1,12,116,במסבו,,εν ανακλισει αυτου,False
Song,1,12,117,נרדי,,ναρδος μου,False
Song,1,12,118,נתן,,εδωκεν,False
Song,1,12,119,ריחו,,οσμην αυτου,False
Song,1,13,120,צרור,,αποδεσμος,False
Song,1,13,121,המר,,της στακτης,False
Song,1,13,122,דודי,,αδελφιδος μου,False
Song,1,13,123,לי,,εμοι,False
Song,1,13,124,בין,,ανα μεσον,False
Song,1,13,125,שדי,,των μαστων μου,False
Song,1,13,126,ילין,,αυλισθησεται,False
Song,1,14,127,אשכל,,βοτρυς,False
Song,1,14,128,הכפר,,της κυπρου,False
Song,1,14,129,דודי,,αδελφιδος μου,False
Song,1,14,130,לי,,εμοι,False
Song,1,14,131,בכרמי,,εν αμπελωσιν,False
Song,1,14,132,עין גדי,,εγγαδδι,False
Song,1,15,133,הנך,,ιδου ει,False
Song,1,15,134,יפה,,καλη,False
Song,1,15,135,רעיתי,,η πλησιον μου,False
Song,1,15,136,הנך,,ιδου ει,False
Song,1,15,137,יפה,,καλη,False
Song,1,15,138,עיניך,,οφθαλμοι σου,False
Song,1,15,139,יונים,,περιστεραι,False
Song,1,16,140,הנך,,ιδου ει,False
Song,1,16,141,יפה,,καλος,False
Song,1,16,142,דודי,,ο αδελφιδος μου,False
Song,1,16,143,אף,,και γε,False
Song,1,16,144,נעים,,ωραιος,False
Song,1,16,145,אף •^[Difference in preposition or particle.],,προς,False
Song,1,16,146,ערשנו,,κλινη ημων,False
Song,1,16,147,רעננה,,συσκιος,False
Song,1,17,148,קרות,,δοκοι,False
Song,1,17,149,בתינו,,οικων ημων,False
Song,1,17,150,ארזים,,κεδροι,False
Song,1,17,151,*רחיטנו **רהיטנו,,φατνωματα ημων,False
Song,1,17,152,ברותים,,κυπαρισσοι,False
Song,2,1,153,אני,,εγω,False
Song,2,1,154,חבצלת,,ανθος,False
Song,2,1,155,השרון,,του πεδιου,False
Song,2,1,156,שושנת,,κρινον,False
Song,2,1,157,העמקים,,των κοιλαδων,False
Song,2,2,158,כשושנה,,ως κρινον,False
Song,2,2,159,בין,,εν μεσω,False
Song,2,2,160,החוחים,,ακανθων,False
Song,2,2,161,כן,,ουτως,False
Song,2,2,162,רעיתי,,η πλησιον μου,False
Song,2,2,163,בין,,ανα μεσον,False
Song,2,2,164,הבנות,,των θυγατερων,False
Song,2,3,165,כתפוח,,ως μηλον,False
Song,2,3,166,בעצי,,εν τοις ξυλοις,False
Song,2,3,167,היער,,του δρυμου,False
Song,2,3,168,כן,,ουτως,False
Song,2,3,169,דודי,,αδελφιδος μου,False
Song,2,3,170,בין,,ανα μεσον,False
Song,2,3,171,הבנים,,των υιων,False
Song,2,3,172,בצלו,,εν τη σκια αυτου,False
Song,2,3,173,חמדתי,,επεθυμησα,False
Song,2,3,174,וישבתי,,και εκαθισα,False
Song,2,3,175,ופריו,,και καρπος αυτου,False
Song,2,3,176,מתוק,,γλυκυς,False
Song,2,3,177,לחכי,,εν λαρυγγι μου,False
Song,2,4,178,הביאני •^[Difference in vocalization (reading).],,εισαγαγετε με,False
Song,2,4,179,אל,,εις,False
Song,2,4,180,בית,,οικον,False
Song,2,4,181,היין,,του οινου,False
Song,2,4,182,ודגלו •^[Difference in vocalization (reading).] •^[Etymological exegesis.],,ταξατε,False
Song,2,4,183,עלי,,επ' εμε,False
Song,2,4,184,אהבה,,αγαπην,False
Song,2,5,185,סמכוני,,στηρισατε με,False
Song,2,5,186,באשישות,,εν αμοραις,False
Song,2,5,187,רפדוני,,στοιβασατε με,False
Song,2,5,188,בתפוחים,,εν μηλοις,False
Song,2,5,189,כי,,οτι,False
Song,2,5,190,"חולת •^[Etymological exegesis.] •^[Questionable notation, equivalent, etc.] חלל",,τετρωμενη,False
Song,2,5,191,אהבה,,αγαπης,False
Song,2,5,192,אני,,εγω,False
Song,2,6,193,שמאלו,,ευωνυμος αυτου,False
Song,2,6,194,תחת,,υπο,False
Song,2,6,195,לראשי,,την κεφαλην μου,False
Song,2,6,196,וימינו,,και η δεξια αυτου,False
Song,2,6,197,תחבקני,,περιλημψεται με,False
Song,2,7,198,השבעתי,,ωρκισα,False
Song,2,7,199,אתכם,,υμας,False
Song,2,7,200,בנות,,θυγατερες,False
Song,2,7,201,ירושלם,,ιερουσαλημ,False
Song,2,7,202,בצבאות •^[Etymological exegesis.],,εν ταις δυναμεσιν,False
Song,2,7,203,או,,και,False
Song,2,7,204,באילות •^[Etymological exegesis.],,εν ταις ισχυσεσιν,False
Song,2,7,205,השדה,,του αγρου,False
Song,2,7,206,אם,,εαν,False
Song,2,7,207,תעירו,,εγειρητε,False
Song,2,7,208,ואם,,"και •^[Distributive rendering, occurring once in the translation but referring to more than one Hebrew word.] εαν",False
Song,2,7,209,תעוררו,,εξεγειρητε,False
Song,2,7,210,את האהבה,,την αγαπην,False
Song,2,7,211,עד,,εως,False
Song,2,7,212,שתחפץ,,ου θεληση,False
Song,2,8,213,קול,,φωνη,False
Song,2,8,214,דודי,,αδελφιδου μου,False
Song,2,8,215,הנה,,ιδου,False
Song,2,8,216,זה,,ουτος,False
Song,2,8,217,בא,,ηκει,False
Song,2,8,218,מדלג,,πηδων,False
Song,2,8,219,על,,επι,False
Song,2,8,220,ההרים,,τα ορη,False
Song,2,8,221,מקפץ,,διαλλομενος,False
Song,2,8,222,על,,επι,False
Song,2,8,223,הגבעות,,τους βουνους,False
Song,2,9,224,דומה,,ομοιος εστιν,False
Song,2,9,225,דודי,,αδελφιδος μου,False
Song,2,9,226,לצבי,,τη δορκαδι,False
Song,2,9,227,או,,η,False
Song,2,9,228,לעפר,,νεβρω,False
Song,2,9,229,האילים,,ελαφων,False
Song,2,9,230,•^[Element 'added' in the Greek (plus in the LXX).] =;על <2.17>,,επι,True
Song,2,9,231,•^[Element 'added' in the Greek (plus in the LXX).] =;הרי <2.17>,,τα ορη,True
Song,2,9,232,•^[Element 'added' in the Greek (plus in the LXX).] =;בתר <2.17> •^[Introducing reconstructed proper noun.] בית אל,,βαιθηλ,True
Song,2,9,233,הנה,,ιδου,False
Song,2,9,234,זה,,ουτος,False
Song,2,9,235,עומד,,εστηκεν,False
Song,2,9,236,אחר,,οπισω,False
Song,2,9,237,כתלנו,,του τοιχου ημων,False
Song,2,9,238,משגיח,,παρακυπτων,False
Song,2,9,239,מן,,δια,False
Song,2,9,240,החלנות,,των θυριδων,False
Song,2,9,241,מציץ,,εκκυπτων,False
Song,2,9,242,מן,,δια,False
Song,2,9,243,החרכים,,των δικτυων,False
Song,2,10,244,ענה,,αποκρινεται,False
Song,2,10,245,דודי,,αδελφιδος μου,False
Song,2,10,246,ואמר,,και λεγει,False
Song,2,10,247,לי,,μοι,False
Song,2,10,248,קומי,,αναστα,False
Song,2,10,249,"לך {... •^[Questionable notation, equivalent, etc.] ולכי לכ}",,ελθε,False
Song,2,10,250,רעיתי,,η πλησιον μου,False
Song,2,10,251,יפתי,,καλη μου,False
Song,2,10,252,•^[Element 'added' in the Greek (plus in the LXX).] =;יונתי <2.14>,,περιστερα μου,True
Song,2,10,253,ולכי,,"•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Questionable notation, equivalent, etc.]",True
Song,2,10,254,לך,,"•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Questionable notation, equivalent, etc.]",True
Song,2,11,255,כי,,οτι,False
Song,2,11,256,הנה,,ιδου,False
Song,2,11,257,*הסתו **הסתיו,,ο χειμων,False
Song,2,11,258,עבר,,παρηλθεν,False
Song,2,11,259,הגשם,,ο υετος,False
Song,2,11,260,חלף,,απηλθεν,False
Song,2,11,261,הלך,,επορευθη,False
Song,2,11,262,לו,,εαυτω,False
Song,2,12,263,הנצנים,,τα ανθη,False
Song,2,12,264,נראו,,ωφθη,False
Song,2,12,265,בארץ,,εν τη γη,False
Song,2,12,266,עת,,καιρος,False
Song,2,12,267,הזמיר •^[Etymological exegesis.],,της τομης,False
Song,2,12,268,הגיע,,εφθακεν,False
Song,2,12,269,וקול,,φωνη,False
Song,2,12,270,התור,,του τρυγονος,False
Song,2,12,271,נשמע,,ηκουσθη,False
Song,2,12,272,בארצנו,,εν τη γη ημων,False
Song,2,13,273,התאנה,,η συκη,False
Song,2,13,274,חנטה,,εξηνεγκεν,False
Song,2,13,275,פגיה,,ολυνθους αυτης,False
Song,2,13,276,והגפנים,,αι αμπελοι,False
Song,2,13,277,סמדר,,κυπριζουσιν,False
Song,2,13,278,נתנו,,εδωκαν,False
Song,2,13,279,ריח,,οσμην,False
Song,2,13,280,קומי,,αναστα,False
Song,2,13,281,*לכי **לך •^[Agreement of LXX with ketib.],,ελθε,False
Song,2,13,282,רעיתי,,η πλησιον μου,False
Song,2,13,283,יפתי,,καλη μου,False
Song,2,13,284,•^[Element 'added' in the Greek (plus in the LXX).],יונתי <2.14>,περιστερα μου,True
Song,2,13,285,ולכי,,και ελθε [14],False
Song,2,13,286,לך,,συ [14],False
Song,2,14,287,יונתי,,περιστερα μου,False
Song,2,14,288,בחגוי,,εν σκεπη,False
Song,2,14,289,הסלע,,της πετρας,False
Song,2,14,290,בסתר,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",εχομενα,True
Song,2,14,291,המדרגה,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",του προτειχισματος,True
Song,2,14,292,הראיני,,δειξον μοι,False
Song,2,14,293,את מראיך,,την οψιν σου,False
Song,2,14,294,השמיעיני,,και ακουτισον με,False
Song,2,14,295,את קולך,,την φωνην σου,False
Song,2,14,296,כי,,οτι,False
Song,2,14,297,קולך,,η φωνη σου,False
Song,2,14,298,ערב,,ηδεια,False
Song,2,14,299,ומראיך,,και η οψις σου,False
Song,2,14,300,נאוה,,ωραια,False
Song,2,15,301,אחזו,,πιασατε,False
Song,2,15,302,לנו,,ημιν,False
Song,2,15,303,שועלים שועלים,,"αλωπεκας •^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Questionable notation, equivalent, etc.]",True
Song,2,15,304,קטנים,,μικρους,False
Song,2,15,305,מחבלים,,αφανιζοντας,False
Song,2,15,306,כרמים,,αμπελωνας,False
Song,2,15,307,וכרמינו,,και αι αμπελοι ημων,False
Song,2,15,308,סמדר,,κυπριζουσιν,False
Song,2,16,309,דודי,,αδελφιδος μου,False
Song,2,16,310,לי,,εμοι,False
Song,2,16,311,ואני,,καγω,False
Song,2,16,312,לו,,αυτω,False
Song,2,16,313,הרעה,,ο ποιμαινων,False
Song,2,16,314,בשושנים,,εν τοις κρινοις,False
Song,2,17,315,עד,,εως,False
Song,2,17,316,שיפוח,,ου διαπνευση,False
Song,2,17,317,היום,,η ημερα,False
Song,2,17,318,ונסו •^[Change from active to passive form in verbs.],,και κινηθωσιν,False
Song,2,17,319,הצללים,,αι σκιαι,False
Song,2,17,320,"סב •^[Etymological exegesis.] •^[Questionable notation, equivalent, etc.] שוב",,αποστρεψον,False
Song,2,17,321,דמה,,ομοιωθητι,False
Song,2,17,322,לך,,συ,False
Song,2,17,323,דודי,,αδελφιδε μου,False
Song,2,17,324,לצבי,,τω δορκωνι,False
Song,2,17,325,או,,η,False
Song,2,17,326,לעפר,,νεβρω,False
Song,2,17,327,האילים,,ελαφων,False
Song,2,17,328,על,,επι,False
Song,2,17,329,הרי,,ορη,False
Song,2,17,330,בתר,,κοιλωματων,False
Song,3,1,331,על,,επι,False
Song,3,1,332,משכבי,,κοιτην μου,False
Song,3,1,333,בלילות,,εν νυξιν,False
Song,3,1,334,בקשתי,,εζητησα,False
Song,3,1,335,את שאהבה,,ον ηγαπησεν,False
Song,3,1,336,נפשי,,η ψυχη μου,False
Song,3,1,337,בקשתיו,,εζητησα αυτον,False
Song,3,1,338,ולא,,και ουχ,False
Song,3,1,339,מצאתיו,,ευρον αυτον,False
Song,3,1,340,•^[Element 'added' in the Greek (plus in the LXX).] =;קראתיו <5.6>,,εκαλεσα αυτον,True
Song,3,1,341,•^[Element 'added' in the Greek (plus in the LXX).] =;ולא <5.6>,,και ουχ,True
Song,3,1,342,•^[Element 'added' in the Greek (plus in the LXX).] =;ענני <5.6>,,υπηκουσεν μου,True
Song,3,2,343,אקומה,,αναστησομαι,False
Song,3,2,344,נא,,δη,False
Song,3,2,345,ואסובבה,,και κυκλωσω,False
Song,3,2,346,בעיר,,εν τη πολει,False
Song,3,2,347,בשוקים,,εν ταις αγοραις,False
Song,3,2,348,וברחבות,,και εν ταις πλατειαις,False
Song,3,2,349,אבקשה,,και ζητησω,False
Song,3,2,350,את שאהבה,,ον ηγαπησεν,False
Song,3,2,351,נפשי,,η ψυχη μου,False
Song,3,2,352,בקשתיו,,εζητησα αυτον,False
Song,3,2,353,ולא,,και ουχ,False
Song,3,2,354,מצאתיו,,ευρον αυτον,False
Song,3,3,355,מצאוני,,ευροσαν με,False
Song,3,3,356,השמרים,,οι τηρουντες,False
Song,3,3,357,הסבבים,,οι κυκλουντες,False
Song,3,3,358,בעיר,,εν τη πολει,False
Song,3,3,359,•^[Element 'added' in the Greek (plus in the LXX).],,μη,True
Song,3,3,360,את שאהבה,,ον ηγαπησεν,False
Song,3,3,361,נפשי,,η ψυχη μου,False
Song,3,3,362,ראיתם,,ειδετε,False
Song,3,4,363,כמעט,,ως μικρον,False
Song,3,4,364,שעברתי,,οτε παρηλθον,False
Song,3,4,365,מהם,,απ' αυτων,False
Song,3,4,366,עד,,εως,False
Song,3,4,367,שמצאתי,,ου ευρον,False
Song,3,4,368,את שאהבה,,ον ηγαπησεν,False
Song,3,4,369,נפשי,,η ψυχη μου,False
Song,3,4,370,אחזתיו,,εκρατησα αυτον,False
Song,3,4,371,ולא,,και ουκ,False
Song,3,4,372,ארפנו,,αφησω αυτον,False
Song,3,4,373,עד,,εως,False
Song,3,4,374,שהביאתיו,,ου εισηγαγον αυτον,False
Song,3,4,375,אל,,εις,False
Song,3,4,376,בית,,οικον,False
Song,3,4,377,אמי,,μητρος μου,False
Song,3,4,378,ואל,,και εις,False
Song,3,4,379,חדר,,ταμιειον,False
Song,3,4,380,הורתי,,της συλλαβουσης με,False
Song,3,5,381,השבעתי,,ωρκισα,False
Song,3,5,382,אתכם,,υμας,False
Song,3,5,383,בנות,,θυγατερες,False
Song,3,5,384,ירושלם,,ιερουσαλημ,False
Song,3,5,385,בצבאות •^[Etymological exegesis.],,εν ταις δυναμεσιν,False
Song,3,5,386,או,,και,False
Song,3,5,387,באילות •^[Etymological exegesis.],,εν ταις ισχυσεσιν,False
Song,3,5,388,השדה,,του αγρου,False
Song,3,5,389,אם,,εαν,False
Song,3,5,390,תעירו,,εγειρητε,False
Song,3,5,391,ואם,,"και •^[Distributive rendering, occurring once in the translation but referring to more than one Hebrew word.] εαν",False
Song,3,5,392,תעוררו,,εξεγειρητε,False
Song,3,5,393,את האהבה,,την αγαπην,False
Song,3,5,394,"עד •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] ש",,εως αν,False
Song,3,5,395,שתחפץ,,θεληση,False
Song,3,6,396,מי,,τις,False
Song,3,6,397,זאת,,αυτη,False
Song,3,6,398,עלה,,η αναβαινουσα,False
Song,3,6,399,מן,,απο,False
Song,3,6,400,המדבר,,της ερημου,False
Song,3,6,401,כתימרות,,ως στελεχη,False
Song,3,6,402,עשן,,καπνου,False
Song,3,6,403,מקטרת,,τεθυμιαμενη,False
Song,3,6,404,מור,,σμυρναν,False
Song,3,6,405,ולבונה,,και λιβανον,False
Song,3,6,406,מכל,,απο παντων,False
Song,3,6,407,אבקת,,κονιορτων,False
Song,3,6,408,רוכל,,μυρεψου,False
Song,3,7,409,הנה,,ιδου,False
Song,3,7,410,מטתו,,η κλινη,False
Song,3,7,411,שלשלמה,,του σαλωμων,False
Song,3,7,412,ששים,,εξηκοντα,False
Song,3,7,413,גברים,,δυνατοι,False
Song,3,7,414,סביב,,κυκλω,False
Song,3,7,415,לה,,αυτης,False
Song,3,7,416,מגברי,,απο δυνατων,False
Song,3,7,417,ישראל,,ισραηλ,False
Song,3,8,418,כלם,,παντες,False
Song,3,8,419,אחזי •^[Change from passive to active form in verbs.],,κατεχοντες,False
Song,3,8,420,חרב,,ρομφαιαν,False
Song,3,8,421,מלמדי,,δεδιδαγμενοι,False
Song,3,8,422,מלחמה,,πολεμον,False
Song,3,8,423,איש,,ανηρ,False
Song,3,8,424,חרבו,,ρομφαια αυτου,False
Song,3,8,425,על,,επι,False
Song,3,8,426,ירכו,,μηρον αυτου,False
Song,3,8,427,מפחד,,απο θαμβους,False
Song,3,8,428,בלילות,,εν νυξιν,False
Song,3,9,429,אפריון,,φορειον,False
Song,3,9,430,עשה,,εποιησεν,False
Song,3,9,431,לו,,εαυτω,False
Song,3,9,432,המלך,,ο βασιλευς,False
Song,3,9,433,שלמה,,σαλωμων,False
Song,3,9,434,מעצי,,απο ξυλων,False
Song,3,9,435,הלבנון,,του λιβανου,False
Song,3,10,436,עמודיו,,στυλους αυτου,False
Song,3,10,437,עשה,,εποιησεν,False
Song,3,10,438,כסף,,αργυριον,False
Song,3,10,439,רפידתו,,και ανακλιτον αυτου,False
Song,3,10,440,זהב,,χρυσεον,False
Song,3,10,441,מרכבו,,επιβασις αυτου,False
Song,3,10,442,ארגמן,,πορφυρα,False
Song,3,10,443,תוכו,,εντος αυτου,False
Song,3,10,444,רצוף,"•^[Questionable notation, equivalent, etc.] רצוף אבנים",λιθοστρωτον,True
Song,3,10,445,אהבה,,αγαπην,False
Song,3,10,446,מבנות,,απο θυγατερων,False
Song,3,10,447,ירושלם,,ιερουσαλημ,False
Song,3,11,448,צאינה,,εξελθατε,False
Song,3,11,449,וראינה,,και ιδετε,False
Song,3,11,450,בנות,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Song,3,11,451,ציון,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Song,3,11,452,במלך,,εν τω βασιλει,False
Song,3,11,453,שלמה,,σαλωμων,False
Song,3,11,454,בעטרה,,εν τω στεφανω,False
Song,3,11,455,שעטרה,,ω εστεφανωσεν,False
Song,3,11,456,לו,,αυτον,False
Song,3,11,457,אמו,,η μητηρ αυτου,False
Song,3,11,458,ביום,,εν ημερα,False
Song,3,11,459,חתנתו,,νυμφευσεως αυτου,False
Song,3,11,460,וביום,,και εν ημερα,False
Song,3,11,461,שמחת,,ευφροσυνης,False
Song,3,11,462,לבו,,καρδιας αυτου,False
Song,4,1,463,הנך,,ιδου ει,False
Song,4,1,464,יפה,,καλη,False
Song,4,1,465,רעיתי,,η πλησιον μου,False
Song,4,1,466,הנך,,ιδου ει,False
Song,4,1,467,יפה,,καλη,False
Song,4,1,468,עיניך,,οφθαλμοι σου,False
Song,4,1,469,יונים,,περιστεραι,False
Song,4,1,470,מבעד,,εκτος,False
Song,4,1,471,לצמתך •^[Etymological exegesis.],,της σιωπησεως σου,False
Song,4,1,472,שערך,,τριχωμα σου,False
Song,4,1,473,כעדר,,ως αγελαι,False
Song,4,1,474,העזים,,των αιγων,False
Song,4,1,475,"שגלשו •^[Etymological exegesis.] •^[Questionable notation, equivalent, etc.] גלה •^[Change from active to passive form in verbs.]",,αι απεκαλυφθησαν,False
Song,4,1,476,מהר =;מן ה •^[Possible abbreviation.] <6.5>,,απο του,False
Song,4,1,477,גלעד,,γαλααδ,False
Song,4,2,478,שניך,,οδοντες σου,False
Song,4,2,479,כעדר,,ως αγελαι,False
Song,4,2,480,הקצובות,,των κεκαρμενων,False
Song,4,2,481,שעלו,,αι ανεβησαν,False
Song,4,2,482,מן,,απο,False
Song,4,2,483,הרחצה,,του λουτρου,False
Song,4,2,484,שכלם,,αι πασαι,False
Song,4,2,485,מתאימות,,διδυμευουσαι,False
Song,4,2,486,ושכלה,,και ατεκνουσα,False
Song,4,2,487,אין,,ουκ εστιν,False
Song,4,2,488,בהם,,εν αυταις,False
Song,4,3,489,כחוט,,ως σπαρτιον,False
Song,4,3,490,השני,,το κοκκινον,False
Song,4,3,491,שפתתיך,,χειλη σου,False
Song,4,3,492,ומדבריך,,και η λαλια σου,False
Song,4,3,493,נאוה,,ωραια,False
Song,4,3,494,כפלח,,ως λεπυρον,False
Song,4,3,495,הרמון,,της ροας,False
Song,4,3,496,רקתך,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",μηλον σου,True
Song,4,3,497,מבעד,,εκτος,False
Song,4,3,498,לצמתך •^[Etymological exegesis.],,της σιωπησεως σου,False
Song,4,4,499,כמגדל,,ως πυργος,False
Song,4,4,500,דויד,,δαυιδ,False
Song,4,4,501,צוארך,,τραχηλος σου,False
Song,4,4,502,•^[Element 'added' in the Greek (plus in the LXX).],,ο,True
Song,4,4,503,בנוי,,ωκοδομημενος,False
Song,4,4,504,לתלפיות,,εις θαλπιωθ •^[Transliterated Hebrew word.],False
Song,4,4,505,אלף,,χιλιοι,False
Song,4,4,506,המגן,,θυρεοι,False
Song,4,4,507,תלוי,,κρεμανται,False
Song,4,4,508,עליו,,επ' αυτον,False
Song,4,4,509,כל,,πασαι,False
Song,4,4,510,שלטי,,βολιδες,False
Song,4,4,511,הגבורים,,των δυνατων,False
Song,4,5,512,שני,,δυο,False
Song,4,5,513,שדיך,,μαστοι σου,False
Song,4,5,514,כשני,,ως δυο,False
