book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Job,38,33,8285,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,τα υπ' ουρανον,False
Job,38,33,8286,•^[Element 'added' in the Greek (plus in the LXX).],,ομοθυμαδον,True
Job,38,33,8287,תשים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,38,33,8288,משטרו,,γινομενα •^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,38,33,8289,בארץ,,{..τα υπ' ουρανον},False
Job,38,34,8290,התרים,,καλεσεις δε,False
Job,38,34,8291,לעב,,νεφος,False
Job,38,34,8292,קולך,,φωνη,False
Job,38,34,8293,ושפעת,,και τρομω,False
Job,38,34,8294,מים,,υδατος,False
Job,38,34,8295,•^[Element 'added' in the Greek (plus in the LXX).],,λαβρω,True
Job,38,34,8296,תכסך,,υπακουσεται σου,False
Job,38,35,8297,התשלח,,αποστελεις δε,False
Job,38,35,8298,ברקים,,κεραυνους,False
Job,38,35,8299,וילכו,,και πορευσονται,False
Job,38,35,8300,ויאמרו,,ερουσιν δε,False
Job,38,35,8301,לך,,σοι,False
Job,38,35,8302,הננו,,τι εστιν,False
Job,38,36,8303,מי,,τις δε,False
Job,38,36,8304,שת,אשת,"εδωκεν {d •^[Questionable notation, equivalent, etc.] } γυναιξιν",True
Job,38,36,8305,בטחות •^[Etymological exegesis.] טוה,,υφασματος,False
Job,38,36,8306,חכמה,,σοφιαν,False
Job,38,36,8307,או,,η,False
Job,38,36,8308,מי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,38,36,8309,נתן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,38,36,8310,לשכוי,,ποικιλτικην,False
Job,38,36,8311,בינה,,επιστημην,False
Job,38,37,8312,מי,,τις δε,False
Job,38,37,8313,יספר,,ο αριθμων,False
Job,38,37,8314,שחקים,,νεφη,False
Job,38,37,8315,בחכמה,,σοφια,False
Job,38,37,8316,ונבלי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,38,37,8317,שמים,,ουρανον δε,False
Job,38,37,8318,•^[Element 'added' in the Greek (plus in the LXX).],,εις γην,True
Job,38,37,8319,מי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,38,37,8320,ישכיב,,εκλινεν,False
Job,38,38,8321,בצקת,,κεχυται δε,False
Job,38,38,8322,•^[Element 'added' in the Greek (plus in the LXX).],,ωσπερ γη,True
Job,38,38,8323,עפר,,κονια,False
Job,38,38,8324,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,κεκολληκα,False
Job,38,38,8325,•^[Element 'added' in the Greek (plus in the LXX).],,δε αυτον,True
Job,38,38,8326,למוצק,,ωσπερ λιθω,False
Job,38,38,8327,ורגבים,"•^[Questionable notation, equivalent, etc.] @רבע",κυβον,True
Job,38,38,8328,ידבקו,,{..κεκολληκα},False
Job,38,39,8329,התצוד,,θηρευσεις δε,False
Job,38,39,8330,ללביא,,λεουσιν,False
Job,38,39,8331,טרף,,βοραν,False
Job,38,39,8332,וחית,,ψυχας δε,False
Job,38,39,8333,כפירים,,δρακοντων,False
Job,38,39,8334,תמלא,,εμπλησεις,False
Job,38,40,8335,כי,,{..γαρ},False
Job,38,40,8336,"ישחו •^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",,δεδοικασιν,False
Job,38,40,8337,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,γαρ,False
Job,38,40,8338,במעונות,,εν κοιταις αυτων,False
Job,38,40,8339,ישבו,,καθηνται δε,False
Job,38,40,8340,בסכה,,εν υλαις,False
Job,38,40,8341,למו ארב,,ενεδρευοντες,False
Job,38,41,8342,מי,,τις δε,False
Job,38,41,8343,יכין,,ητοιμασεν,False
Job,38,41,8344,לערב,,κορακι,False
Job,38,41,8345,צידו,,βοραν,False
Job,38,41,8346,כי,,{..γαρ},False
Job,38,41,8347,*ילדו **ילדיו,,"νεοσσοι •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] αυτου",False
Job,38,41,8348,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,γαρ,False
Job,38,41,8349,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,αυτου,False
Job,38,41,8350,אל,,προς,False
Job,38,41,8351,אל,,κυριον,False
Job,38,41,8352,ישועו,,κεκραγασιν,False
Job,38,41,8353,יתעו,,πλανωμενοι,False
Job,38,41,8354,לבלי,,{..ζητουντεσ},False
Job,38,41,8355,אכל,,τα σιτα,False
Job,38,41,8356,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ζητουντες,False
Job,39,1,8357,הידעת,,ει εγνως {---%},False
Job,39,1,8358,עת,,καιρον {---%},False
Job,39,1,8359,לדת,,τοκετου {---%},False
Job,39,1,8360,יעלי,,τραγελαφων {---%},False
Job,39,1,8361,סלע,,πετρας {---%},False
Job,39,1,8362,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],תשמר,εφυλαξας δε,True
Job,39,1,8363,חלל,,ωδινας,False
Job,39,1,8364,אילות,,ελαφων,False
Job,39,1,8365,תשמר,,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],False
Job,39,2,8366,תספר,,ηριθμησας δε,False
Job,39,2,8367,ירחים,,αυτων μηνας,False
Job,39,2,8368,תמלאנה,,πληρεις,False
Job,39,2,8369,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,τοκετου,False
Job,39,2,8370,•^[Element 'added' in the Greek (plus in the LXX).],,ωδινας,True
Job,39,2,8371,וידעת,,δε {..ελυσασ},False
Job,39,2,8372,עת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,2,8373,לדתנה,,{..τοκετου} αυτων,False
Job,39,2,8374,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ελυσας,False
Job,39,3,8375,תכרענה,,εξεθρεψας δε,False
Job,39,3,8376,ילדיהן,,αυτων τα παιδια,False
Job,39,3,8377,תפלחנה,"•^[Questionable notation, equivalent, etc.] @פלחa",εξω φοβου,True
Job,39,3,8378,חבליהם,,ωδινας αυτων {---%},False
Job,39,3,8379,תשלחנה,,εξαποστελεις {---%},False
Job,39,4,8380,יחלמו,,απορρηξουσιν {---%},False
Job,39,4,8381,בניהם,,τα τεκνα αυτων {---%},False
Job,39,4,8382,ירבו,,πληθυνθησονται {---%},False
Job,39,4,8383,בבר •^[Etymological exegesis.] ברא,,εν γενηματι {---%},False
Job,39,4,8384,יצאו,,εξελευσονται {---%},False
Job,39,4,8385,ולא,,και ου μη {---%},False
Job,39,4,8386,שבו,,ανακαμψουσιν {---%},False
Job,39,4,8387,למו,,αυτοις {---%},False
Job,39,5,8388,מי,,τις δε εστιν,False
Job,39,5,8389,שלח,,ο αφεις,False
Job,39,5,8390,פרא,,ονον αγριον,False
Job,39,5,8391,חפשי,,ελευθερον,False
Job,39,5,8392,ומסרות,,δεσμους δε αυτου,False
Job,39,5,8393,ערוד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,5,8394,מי,,τις,False
Job,39,5,8395,פתח,,ελυσεν,False
Job,39,6,8396,אשר שמתי,,εθεμην δε,False
Job,39,6,8397,ערבה,,{..ερημον},False
Job,39,6,8398,ביתו,,την διαιταν αυτου,False
Job,39,6,8399,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ερημον,False
Job,39,6,8400,ומשכנותיו,,και τα σκηνωματα αυτου {---%},False
Job,39,6,8401,מלחה,,αλμυριδα {---%},False
Job,39,7,8402,ישחק,,καταγελων,False
Job,39,7,8403,להמון,,πολυοχλιας,False
Job,39,7,8404,קריה,,πολεως,False
Job,39,7,8405,תשאות,,μεμψιν δε,False
Job,39,7,8406,נוגש,,φορολογου,False
Job,39,7,8407,לא,,ουκ,False
Job,39,7,8408,ישמע,,ακουων,False
Job,39,8,8409,יתור •^[Difference in vocalization (reading).],,κατασκεψεται {---%},False
Job,39,8,8410,הרים,,ορη {---%},False
Job,39,8,8411,מרעהו,,νομην αυτου {---%},False
Job,39,8,8412,ואחר,,και οπισω {---%},False
Job,39,8,8413,כל,,παντος {---%},False
Job,39,8,8414,ירוק,,χλωρου {---%},False
Job,39,8,8415,ידרוש,,ζητει {---%},False
Job,39,9,8416,היאבה,,βουλησεται δε,False
Job,39,9,8417,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,σοι,False
Job,39,9,8418,רים,,μονοκερως,False
Job,39,9,8419,עבדך,,δουλευσαι {..σοι},False
Job,39,9,8420,אם,,η,False
Job,39,9,8421,ילין,,κοιμηθηναι,False
Job,39,9,8422,על,,επι,False
Job,39,9,8423,אבוסך,,φατνης σου,False
Job,39,10,8424,התקשר,,δησεις δε,False
Job,39,10,8425,רים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,10,8426,בתלם,,{..σου αυλακασ},False
Job,39,10,8427,עבתו,,εν ιμασι ζυγον αυτου,False
Job,39,10,8428,אם,,η,False
Job,39,10,8429,ישדד,,ελκυσει,False
Job,39,10,8430,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,σου αυλακας,False
Job,39,10,8431,•^[Element 'added' in the Greek (plus in the LXX).],,εν πεδιω,True
Job,39,10,8432,עמקים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,10,8433,אחריך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,11,8434,התבטח,,πεποιθας δε,False
Job,39,11,8435,בו,,επ' αυτω,False
Job,39,11,8436,כי,,οτι,False
Job,39,11,8437,רב,,πολλη,False
Job,39,11,8438,כחו,,η ισχυς αυτου,False
Job,39,11,8439,ותעזב,,επαφησεις δε,False
Job,39,11,8440,אליו,,αυτω,False
Job,39,11,8441,יגיעך,,τα εργα σου,False
Job,39,12,8442,התאמין,,πιστευσεις δε,False
Job,39,12,8443,בו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,12,8444,כי,,οτι,False
Job,39,12,8445,*ישוב **ישיב •^[Agreement of LXX with qere.],,αποδωσει,False
Job,39,12,8446,זרעך,,σοι τον σπορον,False
Job,39,12,8447,וגרנך,ויאסף,εισοισει δε,True
Job,39,12,8448,יאסף,גרנך,σου τον αλωνα,True
Job,39,13,8449,כנף,,πτερυξ {---%},False
Job,39,13,8450,רננים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,13,8451,נעלסה,,τερπομενων •^[Reference to doublet (occurring between the two elements of the doublet.] νεελασα •^[Transliterated Hebrew word.] {---%},False
Job,39,13,8452,אם,,εαν {---%},False
Job,39,13,8453,אברה,"•^[Questionable notation, equivalent, etc.] @הרה",συλλαβη {---%},True
Job,39,13,8454,חסידה,,ασιδα •^[Transliterated Hebrew word.] {---%},False
Job,39,13,8455,ונצה,,και νεσσα •^[Transliterated Hebrew word.] {---%},False
Job,39,14,8456,כי,,οτι {---%},False
Job,39,14,8457,תעזב,,αφησει {---%},False
Job,39,14,8458,לארץ,,εις γην {---%},False
Job,39,14,8459,בציה,,τα ωα αυτης {---%},False
Job,39,14,8460,ועל,,και επι {---%},False
Job,39,14,8461,עפר,,χουν {---%},False
Job,39,14,8462,תחמם,,θαλψει {---%},False
Job,39,15,8463,ותשכח,,και επελαθετο {---%},False
Job,39,15,8464,כי,,οτι {---%},False
Job,39,15,8465,רגל,,πους {---%},False
Job,39,15,8466,תזורה,"•^[Questionable notation, equivalent, etc.] @פזר",σκορπιει {---%},True
Job,39,15,8467,וחית,,και θηρια {---%},False
Job,39,15,8468,השדה,,αγρου {---%},False
Job,39,15,8469,תדושה,,καταπατησει {---%},False
Job,39,16,8470,הקשיח,,απεσκληρυνεν {---%},False
Job,39,16,8471,בניה,,τα τεκνα αυτης {---%},False
Job,39,16,8472,ללא,,ωστε μη {---%},False
Job,39,16,8473,לה,,εαυτη {---%},False
Job,39,16,8474,לריק,,εις κενον {---%},False
Job,39,16,8475,יגיעה •^[Difference in vocalization (reading).],,εκοπιασεν {---%},False
Job,39,16,8476,בלי,,ανευ {---%},False
Job,39,16,8477,פחד,,φοβου {---%},False
Job,39,17,8478,כי,,οτι {---%},False
Job,39,17,8479,השה •^[Etymological exegesis.] הסה,,κατεσιωπησεν αυτη {---%},False
Job,39,17,8480,אלוה,,ο θεος {---%},False
Job,39,17,8481,חכמה,,σοφιαν {---%},False
Job,39,17,8482,ולא,,και ουκ {---%},False
Job,39,17,8483,חלק,,εμερισεν {---%},False
Job,39,17,8484,לה,,αυτη {---%},False
Job,39,17,8485,בבינה,,εν τη συνεσει {---%},False
Job,39,18,8486,כעת,,κατα καιρον {---%},False
Job,39,18,8487,במרום,,εν υψει {---%},False
Job,39,18,8488,תמריא,,υψωσει {---%},False
Job,39,18,8489,תשחק,,καταγελασεται {---%},False
Job,39,18,8490,לסוס,,ιππου {---%},False
Job,39,18,8491,ולרכבו,,και του επιβατου αυτου {---%},False
Job,39,19,8492,התתן,,η συ περιεθηκας,False
Job,39,19,8493,לסוס,,ιππω,False
Job,39,19,8494,גבורה,,δυναμιν,False
Job,39,19,8495,התלביש,,ενεδυσας δε,False
Job,39,19,8496,צוארו,,τραχηλω αυτου,False
Job,39,19,8497,רעמה,,φοβον,False
Job,39,20,8498,התרעישנו,,περιεθηκας δε αυτω,False
Job,39,20,8499,כארבה,"•^[Questionable notation, equivalent, etc.] ארובה",πανοπλιαν,True
Job,39,20,8500,הוד,,δοξαν δε,False
Job,39,20,8501,נחרו,,στηθεων αυτου,False
Job,39,20,8502,אימה,,τολμη,False
Job,39,21,8503,יחפרו,,ανορυσσων,False
Job,39,21,8504,בעמק,,εν πεδιω,False
Job,39,21,8505,וישיש,,γαυρια,False
Job,39,21,8506,בכח,,{..εν ισχυι},False
Job,39,21,8507,יצא,,εκπορευεται δε,False
Job,39,21,8508,•^[Element 'added' in the Greek (plus in the LXX).],,εις πεδιον,True
Job,39,21,8509,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εν ισχυι,False
Job,39,21,8510,לקראת •^[Etymological exegesis.],,συναντων [22],False
Job,39,21,8511,נשק,,βελει [22],False
Job,39,22,8512,ישחק,,καταγελα,False
Job,39,22,8513,לפחד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,22,8514,ולא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,22,8515,יחת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,22,8516,ולא,,και ου μη,False
Job,39,22,8517,ישוב,,αποστραφη,False
Job,39,22,8518,מפני,,απο,False
Job,39,22,8519,חרב,,σιδηρου,False
Job,39,23,8520,עליו,,επ' αυτω,False
Job,39,23,8521,תרנה,,γαυρια,False
Job,39,23,8522,אשפה,,τοξον,False
Job,39,23,8523,להב,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,23,8524,חנית,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,23,8525,וכידון,,και μαχαιρα,False
Job,39,24,8526,ברעש,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,24,8527,ורגז,,και οργη,False
Job,39,24,8528,יגמא,,αφανιει,False
Job,39,24,8529,ארץ,,την γην,False
Job,39,24,8530,ולא,,και ου μη,False
Job,39,24,8531,יאמין,,πιστευση,False
Job,39,24,8532,כי,,εως αν,False
Job,39,24,8533,קול,,σημανη,False
Job,39,24,8534,שופר,,σαλπιγξ,False
Job,39,25,8535,בדי שפר,,σαλπιγγος δε σημαινουσης,False
Job,39,25,8536,יאמר,,λεγει,False
Job,39,25,8537,האח,,ευγε,False
Job,39,25,8538,ומרחוק,,πορρωθεν δε,False
Job,39,25,8539,יריח,,οσφραινεται,False
Job,39,25,8540,מלחמה,,πολεμου,False
Job,39,25,8541,רעם,עם,συν,True
Job,39,25,8542,"שרים •^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",,αλματι,False
Job,39,25,8543,ותרועה,,και κραυγη,False
Job,39,26,8544,המבינתך,,εκ δε της σης επιστημης,False
Job,39,26,8545,יאבר,,εστηκεν,False
Job,39,26,8546,נץ,,ιεραξ,False
Job,39,26,8547,יפרש,,αναπετασας,False
Job,39,26,8548,*כנפו **כנפיו,,τας πτερυγας,False
Job,39,26,8549,•^[Element 'added' in the Greek (plus in the LXX).],,ακινητος,True
Job,39,26,8550,•^[Element 'added' in the Greek (plus in the LXX).],,καθορων,True
Job,39,26,8551,לתימן,,τα προς νοτον,False
Job,39,27,8552,אם על,,επι δε,False
Job,39,27,8553,פיך,,σω προσταγματι,False
Job,39,27,8554,יגביה,,υψουται,False
Job,39,27,8555,נשר,,αετος γυψ,False
Job,39,27,8556,וכי,,δε,False
Job,39,27,8557,ירים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,27,8558,קנו,,επι νοσσιας αυτου,False
Job,39,28,8559,סלע,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,39,28,8560,ישכן,,καθεσθεις [27] {---%},False
Job,39,28,8561,ויתלנן,,αυλιζεται [27] {---%},False
Job,39,28,8562,על,,επ' {---%},False
Job,39,28,8563,שן,,εξοχη {---%},False
Job,39,28,8564,סלע,,πετρας {---%},False
Job,39,28,8565,ומצודה,"•^[Questionable notation, equivalent, etc.] @סוד",και αποκρυφω {---%},True
Job,39,29,8566,משם,,εκεισε ων,False
Job,39,29,8567,חפר,,ζητει,False
Job,39,29,8568,אכל,,τα σιτα,False
Job,39,29,8569,למרחוק,,πορρωθεν {---%},False
Job,39,29,8570,עיניו,,οι οφθαλμοι αυτου {---%},False
Job,39,29,8571,יביטו,,σκοπευουσιν {---%},False
Job,39,30,8572,*ואפרחו **ואפרחיו,,νεοσσοι δε αυτου,False
Job,39,30,8573,יעלעו,,φυρονται,False
Job,39,30,8574,דם,,εν αιματι,False
Job,39,30,8575,ובאשר,,ου δ' αν ωσι,False
Job,39,30,8576,חללים,,τεθνεωτες,False
Job,39,30,8577,שם,,παραχρημα,False
Job,39,30,8578,הוא,,ευρισκονται,False
Job,40,1,8579,ויען,,και απεκριθη {---%},False
Job,40,1,8580,יהוה,,κυριος {---%},False
Job,40,1,8581,•^[Element 'added' in the Greek (plus in the LXX).],,ο θεος {---%},True
Job,40,1,8582,את איוב,,τω ιωβ {---%},False
Job,40,1,8583,ויאמר,,και ειπεν {---%},False
Job,40,2,8584,הרב •^[Difference in vocalization (reading).],,μη κρισιν {---%},False
Job,40,2,8585,עם,,μετα {---%},False
Job,40,2,8586,שדי,,ικανου {---%},False
Job,40,2,8587,יסור •^[Difference in vocalization (reading).],,εκκλινει {---%},False
Job,40,2,8588,מוכיח,,ελεγχων {---%},False
Job,40,2,8589,אלוה,,θεον {---%},False
Job,40,2,8590,יעננה,,αποκριθησεται αυτην {---%},False
Job,40,3,8591,ויען,,υπολαβων δε,False
Job,40,3,8592,איוב,,ιωβ,False
Job,40,3,8593,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,λεγει,False
Job,40,3,8594,את יהוה,,τω κυριω,False
Job,40,3,8595,ויאמר,,{..λεγει},False
Job,40,4,8596,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,τι,True
Job,40,4,8597,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ετι,True
Job,40,4,8598,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,εγω,True
Job,40,4,8599,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,κρινομαι,True
Job,40,4,8600,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,νουθετουμενος,True
Job,40,4,8601,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,και ελεγχων,True
Job,40,4,8602,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,κυριον,True
Job,40,4,8603,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ακουων,True
Job,40,4,8604,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,τοιαυτα,True
Job,40,4,8605,הן קלתי,,ουθεν ων εγω δε,False
Job,40,4,8606,מה,,τινα,False
Job,40,4,8607,אשיבך,,αποκρισιν δω,False
Job,40,4,8608,•^[Element 'added' in the Greek (plus in the LXX).],,προς ταυτα,True
Job,40,4,8609,ידי,,χειρα,False
Job,40,4,8610,שמתי,,θησω,False
Job,40,4,8611,למו פי,,επι στοματι μου,False
Job,40,5,8612,אחת,,απαξ,False
Job,40,5,8613,דברתי,,λελαληκα,False
Job,40,5,8614,ולא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,5,8615,אענה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,5,8616,ושתים •^[Addition of preposition or particle.],,επι δε τω δευτερω,False
Job,40,5,8617,ולא,,ου,False
Job,40,5,8618,אוסיף,,προσθησω,False
Job,40,6,8619,•^[Element 'added' in the Greek (plus in the LXX).],,ετι,True
Job,40,6,8620,ויען,,δε υπολαβων,False
Job,40,6,8621,יהוה,,ο κυριος,False
Job,40,6,8622,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ειπεν,False
Job,40,6,8623,את איוב,,τω ιωβ,False
Job,40,6,8624,*מן סערה **מן סערה,,εκ του νεφους,False
Job,40,6,8625,ויאמר,,{..ειπεν},False
Job,40,7,8626,•^[Element 'added' in the Greek (plus in the LXX).],,μη αλλα,True
Job,40,7,8627,אזר,,ζωσαι,False
Job,40,7,8628,נא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,7,8629,כגבר,,ωσπερ ανηρ,False
Job,40,7,8630,חלציך,,την οσφυν σου,False
Job,40,7,8631,אשאלך,,ερωτησω δε σε,False
Job,40,7,8632,והודיעני,,συ δε μοι αποκριθητι,False
Job,40,8,8633,האף,,μη,False
Job,40,8,8634,תפר,,αποποιου,False
Job,40,8,8635,משפטי,,μου το κριμα,False
Job,40,8,8636,תרשיעני,,οιει δε με {...σοι κεχρηματικεναι},False
Job,40,8,8637,•^[Element 'added' in the Greek (plus in the LXX).],,αλλως,True
Job,40,8,8638,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,σοι κεχρηματικεναι,False
Job,40,8,8639,למען,,η ινα,False
Job,40,8,8640,תצדק,,αναφανης δικαιος,False
Job,40,9,8641,ואם,,η,False
Job,40,9,8642,זרוע,,βραχιων,False
Job,40,9,8643,כאל,לך,σοι εστιν,True
Job,40,9,8644,לך,כאל,κατα του κυριου,True
Job,40,9,8645,ובקול,,η φωνη,False
Job,40,9,8646,כמהו,,κατ' αυτον,False
Job,40,9,8647,תרעם,,βροντας,False
Job,40,10,8648,עדה,,αναλαβε,False
Job,40,10,8649,נא,,δη,False
Job,40,10,8650,גאון,,υψος,False
Job,40,10,8651,וגבה,,και δυναμιν,False
Job,40,10,8652,והוד,,δοξαν δε,False
Job,40,10,8653,והדר,,και τιμην,False
Job,40,10,8654,תלבש,,αμφιεσαι,False
Job,40,11,8655,הפץ,,αποστειλον δε,False
Job,40,11,8656,עברות,,αγγελους,False
Job,40,11,8657,אפך,,οργη,False
Job,40,11,8658,וראה,,{..δε} •^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,11,8659,כל,,παν,False
Job,40,11,8660,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,δε,False
Job,40,11,8661,גאה,,υβριστην,False
Job,40,11,8662,והשפילהו,,ταπεινωσον,False
Job,40,12,8663,ראה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,12,8664,כל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,12,8665,גאה,הכניעהו,υπερηφανον δε,True
Job,40,12,8666,הכניעהו,גאה,σβεσον,True
Job,40,12,8667,והדך,,σηψον δε,False
Job,40,12,8668,רשעים,,ασεβεις,False
Job,40,12,8669,תחתם,,παραχρημα,False
Job,40,13,8670,טמנם,,κρυψον δε,False
Job,40,13,8671,בעפר,,εις γην,False
Job,40,13,8672,•^[Element 'added' in the Greek (plus in the LXX).],,εξω,True
Job,40,13,8673,יחד,,ομοθυμαδον,False
Job,40,13,8674,פניהם,,τα δε προσωπα αυτων,False
Job,40,13,8675,חבש,,{..εμπλησον},False
Job,40,13,8676,בטמון,,ατιμιας,False
Job,40,13,8677,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εμπλησον,False
Job,40,14,8678,וגם,,{..αρα},False
Job,40,14,8679,אני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,14,8680,אודך,,ομολογησω,False
Job,40,14,8681,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,αρα,False
Job,40,14,8682,כי,,οτι,False
Job,40,14,8683,תושע,,δυναται {..σωσαι},False
Job,40,14,8684,לך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,14,8685,ימינך,,η δεξια σου,False
Job,40,14,8686,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,σωσαι,False
Job,40,15,8687,הנה,,αλλα {..ιδου},False
Job,40,15,8688,נא,,δη,False
Job,40,15,8689,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ιδου,False
Job,40,15,8690,בהמות,,θηρια,False
Job,40,15,8691,אשר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,15,8692,עשיתי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,15,8693,עמך,,παρα σοι,False
Job,40,15,8694,חציר,,χορτον,False
Job,40,15,8695,כבקר,,ισα βουσιν,False
Job,40,15,8696,יאכל,,εσθιει,False
Job,40,16,8697,הנה,,ιδου,False
Job,40,16,8698,נא,,δη,False
Job,40,16,8699,כחו,,ισχυς αυτου,False
Job,40,16,8700,במתניו,,επ' οσφυι,False
Job,40,16,8701,ואנו,,η δε δυναμις,False
Job,40,16,8702,בשרירי,שר,επ' ομφαλου,True
Job,40,16,8703,בטנו,,γαστρος,False
Job,40,17,8704,יחפץ,,εστησεν,False
Job,40,17,8705,זנבו,,ουραν,False
Job,40,17,8706,כמו,,ως,False
Job,40,17,8707,ארז,,κυπαρισσον,False
Job,40,17,8708,גידי,,τα δε νευρα αυτου,False
Job,40,17,8709,ישרגו *פחדו **פחדיו,"יחדו •^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]",συμπεπλεκται,True
Job,40,17,8710,.py,,"•^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]",False
Job,40,18,8711,עצמיו,,αι πλευραι αυτου,False
Job,40,18,8712,אפיקי,,πλευραι,False
Job,40,18,8713,נחושה,,χαλκειαι,False
Job,40,18,8714,גרמיו,,η δε ραχις αυτου,False
Job,40,18,8715,כמטיל,,{..χυτοσ},False
Job,40,18,8716,ברזל,,σιδηρος,False
Job,40,18,8717,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,χυτος,False
Job,40,19,8718,הוא,,τουτ' εστιν,False
Job,40,19,8719,ראשית,,αρχη,False
Job,40,19,8720,דרכי,,πλασματος,False
Job,40,19,8721,אל,,κυριου,False
Job,40,19,8722,העשו,,πεποιημενον,False
Job,40,19,8723,יגש <ps104.26>,,εγκαταπαιζεσθαι,False
